"Sample"	"Contamination Status"	"Contamination Level"	"Distance"	"Sample Coverage"
"NA19661_52.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_53.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_53.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_53.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_53.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_53.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_53.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_53.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_53.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_53.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_54.0.1.bam"	"ND"	"ND"	"0"	"2"
"NA19661_54.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_54.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_54.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_54.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_54.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_54.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_54.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_54.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_54.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_55.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_55.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_55.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_55.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_55.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_55.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_55.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_55.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_55.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_56.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_56.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_56.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_56.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_57.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_57.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_57.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_57.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_57.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_57.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_57.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_57.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_57.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_58.0.5.bam"	"ND"	"ND"	"0"	"3"
"NA19661_58.0.6.bam"	"ND"	"ND"	"0"	"3"
"NA19661_58.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_58.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_58.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_58.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_59.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_59.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_59.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_59.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_59.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_59.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_59.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_59.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_59.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_6.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_6.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_6.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_6.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_6.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_6.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_6.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_6.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_6.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_60.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_60.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_60.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_60.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_61.0.1.bam"	"ND"	"ND"	"0"	"2"
"NA19661_61.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_61.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_61.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_61.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_61.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_61.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_61.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_61.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_61.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_62.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_62.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_62.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_62.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_62.0.7.bam"	"ND"	"ND"	"0"	"3"
"NA19661_62.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_62.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_62.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_63.0.1.bam"	"ND"	"ND"	"0"	"2"
"NA19661_63.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_63.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_63.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_63.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_63.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_63.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_63.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_63.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_63.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_64.0.1.bam"	"ND"	"ND"	"0"	"2"
"NA19661_64.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_64.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_64.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_64.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_64.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_64.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_64.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_64.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_64.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_65.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_65.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_65.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_65.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_65.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_65.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_65.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_65.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_66.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_66.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_66.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_66.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_66.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_66.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_67.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_67.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_67.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_68.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_68.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_68.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_68.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_68.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_68.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_68.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_69.0.1.bam"	"ND"	"ND"	"0"	"2"
"NA19661_69.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_69.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_69.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_69.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_69.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_69.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_69.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_69.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_69.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_7.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_7.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_7.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_7.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_7.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_7.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_7.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_70.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_70.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_70.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_70.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_70.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_70.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_70.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_70.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_71.0.1.bam"	"ND"	"ND"	"0"	"2"
"NA19661_71.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_71.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_71.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_71.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_71.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_71.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_71.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_71.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_71.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_72.0.3.bam"	"ND"	"ND"	"0"	"3"
"NA19661_72.0.4.bam"	"ND"	"ND"	"0"	"3"
"NA19661_72.0.5.bam"	"ND"	"ND"	"0"	"3"
"NA19661_72.0.6.bam"	"ND"	"ND"	"0"	"3"
"NA19661_72.0.7.bam"	"ND"	"ND"	"0"	"3"
"NA19661_72.0.8.bam"	"ND"	"ND"	"0"	"3"
"NA19661_72.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_72.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_73.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_73.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_73.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_73.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_73.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_73.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_73.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_74.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_74.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_74.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_74.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_74.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_74.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_74.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_74.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_74.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_76.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_76.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_76.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_76.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_76.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_77.0.1.bam"	"ND"	"ND"	"0"	"2"
"NA19661_77.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_77.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_77.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_77.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_77.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_77.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_77.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_77.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_77.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_78.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_78.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_78.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_78.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_78.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_78.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_78.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_79.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_79.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_79.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_79.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_79.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_79.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_79.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_79.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_8.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_8.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_8.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_8.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_8.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_8.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_80.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_80.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_80.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_80.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_80.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_80.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_80.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_80.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_80.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_81.0.1.bam"	"ND"	"ND"	"0"	"2"
"NA19661_81.0.2.bam"	"ND"	"ND"	"0"	"3"
"NA19661_81.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_81.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_81.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_81.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_81.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_81.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_81.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_81.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_82.0.1.bam"	"ND"	"ND"	"0"	"2"
"NA19661_82.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_82.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_82.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_82.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_82.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_82.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_82.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_82.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_82.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_83.0.1.bam"	"ND"	"ND"	"0"	"2"
"NA19661_83.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_83.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_83.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_83.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_83.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_83.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_83.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_83.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_83.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_84.0.1.bam"	"ND"	"ND"	"0"	"2"
"NA19661_84.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_84.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_84.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_84.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_84.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_84.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_84.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_84.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_84.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_85.0.1.bam"	"ND"	"ND"	"0"	"2"
"NA19661_85.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_85.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_85.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_85.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_85.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_85.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_85.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_85.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_85.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_86.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_86.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_86.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_86.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_86.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_86.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_86.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_87.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_87.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_87.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_87.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_87.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_87.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_87.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_87.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_88.0.1.bam"	"ND"	"ND"	"0"	"2"
"NA19661_88.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_88.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_88.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_88.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_88.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_88.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_88.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_88.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_88.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_89.0.1.bam"	"ND"	"ND"	"0"	"2"
"NA19661_89.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_89.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_89.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_89.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_89.0.6.bam"	"ND"	"ND"	"0"	"3"
"NA19661_89.0.7.bam"	"ND"	"ND"	"0"	"3"
"NA19661_89.0.8.bam"	"ND"	"ND"	"0"	"3"
"NA19661_89.0.9.bam"	"ND"	"ND"	"0"	"3"
"NA19661_89.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_9.0.1.bam"	"ND"	"ND"	"0"	"2"
"NA19661_9.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_9.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_9.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_9.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_9.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_9.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_9.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_9.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_9.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_90.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_90.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_90.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_90.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_90.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_90.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_91.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_91.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_91.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_91.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_91.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_91.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_92.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_92.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_92.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_92.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_92.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_92.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_92.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_92.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_92.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_93.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_93.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_93.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_93.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_93.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_94.0.1.bam"	"ND"	"ND"	"0"	"2"
"NA19661_94.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_94.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_94.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_94.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_94.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_94.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_94.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_94.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_94.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_95.0.4.bam"	"ND"	"ND"	"0"	"3"
"NA19661_95.0.5.bam"	"ND"	"ND"	"0"	"3"
"NA19661_95.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_95.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_95.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_95.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_95.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_96.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_96.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_96.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_96.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_96.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_96.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_96.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_96.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_96.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_97.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_97.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_97.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_97.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_97.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_97.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_97.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_97.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_97.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_98.0.2.bam"	"ND"	"ND"	"0"	"2"
"NA19661_98.0.3.bam"	"ND"	"ND"	"0"	"2"
"NA19661_98.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_98.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_98.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_98.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_98.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_98.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_98.1.0.bam"	"ND"	"ND"	"0"	"2"
"NA19661_99.0.4.bam"	"ND"	"ND"	"0"	"2"
"NA19661_99.0.5.bam"	"ND"	"ND"	"0"	"2"
"NA19661_99.0.6.bam"	"ND"	"ND"	"0"	"2"
"NA19661_99.0.7.bam"	"ND"	"ND"	"0"	"2"
"NA19661_99.0.8.bam"	"ND"	"ND"	"0"	"2"
"NA19661_99.0.9.bam"	"ND"	"ND"	"0"	"2"
"NA19661_99.1.0.bam"	"ND"	"ND"	"0"	"2"
