"Sample"	"Contamination Status"	"Contamination Level"	"Distance"	"Sample Coverage"
"HG02666_15.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_15.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_15.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_15.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_15.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_15.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_15.1.0.bam"	"ND"	"ND"	"0"	"3"
"HG02666_16.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG02666_16.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_16.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_16.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_16.0.5.bam"	"ND"	"ND"	"0"	"3"
"HG02666_16.0.6.bam"	"ND"	"ND"	"0"	"3"
"HG02666_16.0.7.bam"	"ND"	"ND"	"0"	"3"
"HG02666_16.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_16.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_16.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_17.0.1.bam"	"ND"	"ND"	"0"	"3"
"HG02666_17.0.2.bam"	"ND"	"ND"	"0"	"3"
"HG02666_17.0.3.bam"	"ND"	"ND"	"0"	"3"
"HG02666_17.0.4.bam"	"ND"	"ND"	"0"	"3"
"HG02666_17.0.5.bam"	"ND"	"ND"	"0"	"3"
"HG02666_17.0.6.bam"	"ND"	"ND"	"0"	"5"
"HG02666_17.0.7.bam"	"ND"	"ND"	"0"	"3"
"HG02666_17.0.8.bam"	"ND"	"ND"	"0"	"3"
"HG02666_17.0.9.bam"	"ND"	"ND"	"0"	"3"
"HG02666_17.1.0.bam"	"ND"	"ND"	"0"	"3"
"HG02666_18.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_18.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_18.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_18.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_18.0.7.bam"	"ND"	"ND"	"0"	"3"
"HG02666_18.0.8.bam"	"ND"	"ND"	"0"	"3"
"HG02666_18.0.9.bam"	"ND"	"ND"	"0"	"3"
"HG02666_18.1.0.bam"	"ND"	"ND"	"0"	"3"
"HG02666_19.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG02666_19.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_19.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_19.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_19.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_19.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_19.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_19.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_19.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_19.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_2.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_2.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_2.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_2.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_2.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_2.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_20.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_20.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_20.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_20.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_20.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_20.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_20.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_20.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_20.1.0.bam"	"ND"	"ND"	"0"	"3"
"HG02666_21.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_21.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_21.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_21.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_21.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_21.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_21.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_21.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_22.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG02666_22.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_22.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_22.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_22.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_22.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_22.0.7.bam"	"ND"	"ND"	"0"	"3"
"HG02666_22.0.8.bam"	"ND"	"ND"	"0"	"3"
"HG02666_22.0.9.bam"	"ND"	"ND"	"0"	"3"
"HG02666_22.1.0.bam"	"ND"	"ND"	"0"	"3"
"HG02666_23.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG02666_23.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_23.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_23.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_23.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_23.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_23.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_23.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_23.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_23.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_24.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG02666_24.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_24.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_24.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_24.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_24.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_24.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_24.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_24.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_24.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_25.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_25.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_25.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_25.0.8.bam"	"ND"	"ND"	"0"	"3"
"HG02666_25.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_25.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_26.0.4.bam"	"ND"	"ND"	"0"	"3"
"HG02666_26.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_26.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_26.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_26.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_26.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_26.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_27.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG02666_27.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_27.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_27.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_27.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_27.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_27.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_27.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_27.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_27.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_28.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG02666_28.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_28.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_28.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_28.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_28.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_28.0.7.bam"	"ND"	"ND"	"0"	"3"
"HG02666_28.0.8.bam"	"ND"	"ND"	"0"	"3"
"HG02666_28.0.9.bam"	"ND"	"ND"	"0"	"3"
"HG02666_28.1.0.bam"	"ND"	"ND"	"0"	"3"
"HG02666_29.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_29.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_29.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_29.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_29.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_29.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_29.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_29.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_29.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_3.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG02666_3.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_3.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_3.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_3.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_3.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_3.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_3.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_3.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_3.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_30.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG02666_30.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_30.0.3.bam"	"ND"	"ND"	"0"	"3"
"HG02666_30.0.4.bam"	"ND"	"ND"	"0"	"3"
"HG02666_30.0.5.bam"	"ND"	"ND"	"0"	"3"
"HG02666_30.0.6.bam"	"ND"	"ND"	"0"	"3"
"HG02666_30.0.7.bam"	"ND"	"ND"	"0"	"3"
"HG02666_30.0.8.bam"	"ND"	"ND"	"0"	"3"
"HG02666_30.0.9.bam"	"ND"	"ND"	"0"	"3"
"HG02666_30.1.0.bam"	"ND"	"ND"	"0"	"3"
"HG02666_31.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_31.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_31.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_31.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_31.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_31.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_31.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_31.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_31.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_32.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_32.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_32.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_32.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_32.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_32.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_32.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_32.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_32.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_33.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_33.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_33.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_33.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_33.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_33.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_33.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_34.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG02666_34.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_34.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_34.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_34.0.5.bam"	"ND"	"ND"	"0"	"3"
"HG02666_34.0.6.bam"	"ND"	"ND"	"0"	"3"
"HG02666_34.0.7.bam"	"ND"	"ND"	"0"	"3"
"HG02666_34.0.8.bam"	"ND"	"ND"	"0"	"3"
"HG02666_34.0.9.bam"	"ND"	"ND"	"0"	"3"
"HG02666_34.1.0.bam"	"ND"	"ND"	"0"	"4"
"HG02666_35.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_35.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_35.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_35.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_35.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_35.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_36.0.1.bam"	"ND"	"ND"	"0"	"3"
"HG02666_36.0.2.bam"	"ND"	"ND"	"0"	"3"
"HG02666_36.0.3.bam"	"ND"	"ND"	"0"	"3"
"HG02666_36.0.4.bam"	"ND"	"ND"	"0"	"3"
"HG02666_36.0.5.bam"	"ND"	"ND"	"0"	"3"
"HG02666_36.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_36.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_36.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_36.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_36.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_37.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_37.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_37.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_37.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_37.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_37.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_37.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_37.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_38.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_38.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_38.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_38.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_38.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_38.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_38.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_38.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_38.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_39.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG02666_39.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_39.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_39.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_39.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_39.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_39.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_39.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_39.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_39.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_4.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG02666_4.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_4.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_4.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_4.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_4.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_4.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_4.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_4.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_4.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_40.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_40.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_40.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_40.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_40.0.7.bam"	"ND"	"ND"	"0"	"3"
"HG02666_40.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_40.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_40.1.0.bam"	"ND"	"ND"	"0"	"3"
"HG02666_41.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_41.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_41.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_41.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_41.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_41.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_41.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_41.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_41.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_42.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG02666_42.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_42.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_42.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_42.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_42.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_42.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_42.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_42.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_42.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_43.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_43.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_43.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_43.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_43.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_43.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_43.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_43.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_43.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_44.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG02666_44.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_44.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_44.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_44.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_44.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_44.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_44.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_44.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_44.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_45.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_45.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_45.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_45.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_45.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_45.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_45.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_45.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_45.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_46.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_46.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_46.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_46.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_46.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_46.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_46.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_46.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_46.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_47.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_47.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_47.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_47.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_47.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_47.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_47.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_48.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG02666_48.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_48.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_48.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_48.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_48.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_48.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_48.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG02666_48.0.9.bam"	"ND"	"ND"	"0"	"3"
"HG02666_48.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_49.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_49.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_49.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_49.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_49.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_49.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG02666_49.0.8.bam"	"ND"	"ND"	"0"	"3"
"HG02666_49.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG02666_49.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG02666_5.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG02666_5.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG02666_5.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG02666_5.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG02666_5.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG02666_5.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG02666_5.0.7.bam"	"ND"	"ND"	"0"	"2"
