"Sample"	"Contamination Status"	"Contamination Level"	"Distance"	"Sample Coverage"
"C1b_n1000_l100_rep46_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep46_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep46_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep46_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep46_s0.2_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep46_s0.3_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep47_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep47_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep47_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep47_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep47_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep47_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep47_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep47_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep47_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep47_s0.3_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep48_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep48_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep48_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep48_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep48_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep48_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep48_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep48_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep48_s0.3_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep49_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep49_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep49_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep49_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep49_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep49_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep49_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep49_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep49_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep49_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep4_s0.02_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep4_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep4_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep4_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep4_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep4_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep4_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep4_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep4_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep4_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep4_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep50_s0.02_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep50_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep50_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep50_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep50_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep50_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep50_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep50_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep50_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep50_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep50_s0.3_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep51_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep51_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep51_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep51_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep51_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep51_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep51_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep51_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep51_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep51_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep52_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep52_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep52_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep52_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep52_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep52_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep52_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep53_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep53_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep54_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep54_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep54_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep54_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep54_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep54_s0.08_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep54_s0.09_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep54_s0.1_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep54_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep54_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep55_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep55_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep55_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep55_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep55_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep55_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep55_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep55_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep55_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep56_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep56_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep56_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep56_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep56_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep56_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep56_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep57_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep57_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep57_s0.07_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep57_s0.08_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep57_s0.09_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep57_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep57_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep57_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep58_s0.02_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep58_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep58_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep58_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep58_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep58_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep58_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep58_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep58_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep58_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep58_s0.3_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep59_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep59_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep59_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep59_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep59_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep59_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep59_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep59_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep59_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep59_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep5_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep5_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep5_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep5_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep5_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep5_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep5_s0.2_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep5_s0.3_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep60_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep60_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep60_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep60_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep60_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep60_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep60_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep60_s0.2_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep60_s0.3_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep61_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep61_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep61_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep61_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep61_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep61_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep61_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep61_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep61_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep62_s0.02_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep62_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep62_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep62_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep62_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep62_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep62_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep62_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep62_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep62_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep62_s0.3_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep63_s0.02_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep63_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep63_s0.04_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep63_s0.05_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep63_s0.06_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep63_s0.07_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep63_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep63_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep63_s0.1_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep63_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep63_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep64_s0.02_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep64_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep64_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep64_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep64_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep64_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep64_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep64_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep64_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep64_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep64_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep65_s0.02_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep65_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep65_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep65_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep65_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep65_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep65_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep65_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep65_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep65_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep65_s0.3_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep66_s0.02_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep66_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep66_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep66_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep66_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep66_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep66_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep66_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep66_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep66_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep66_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep67_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep67_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep67_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep67_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep67_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep67_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep67_s0.3_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep68_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep68_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep68_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep68_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep68_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep68_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep68_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep68_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep68_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep68_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep69_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep69_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep69_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep69_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep69_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep69_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep69_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep69_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep69_s0.3_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep6_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep6_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep6_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep6_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep6_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep6_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep6_s0.09_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep6_s0.1_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep6_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep6_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep70_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep70_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep70_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep70_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep70_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep70_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep70_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep70_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep71_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep71_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep71_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep71_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep71_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep71_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep71_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep71_s0.3_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep72_s0.02_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep72_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep72_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep72_s0.05_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep72_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep72_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep72_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep72_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep72_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep72_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep72_s0.3_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep73_s0.02_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep73_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep73_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep73_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep73_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep73_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep73_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep73_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep73_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep73_s0.2_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep73_s0.3_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep74_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep74_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep74_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep74_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep75_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep75_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep75_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep75_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep75_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep75_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep75_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep75_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep75_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep75_s0.3_mem.bam"	"ND"	"ND"	"0"	"3"
"C1b_n1000_l100_rep76_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep76_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"C1b_n1000_l100_rep76_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
