"Sample"	"Contamination Status"	"Contamination Level"	"Distance"	"Sample Coverage"
"numtS_and_C1b_n1000_l100_rep14_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep15_nr200_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep15_nr200_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep15_nr200_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep15_nr200_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep15_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep15_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep15_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep15_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep15_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep15_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"3"
"numtS_and_C1b_n1000_l100_rep16_nr200_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep16_nr200_s0.04_mem.bam"	"ND"	"ND"	"0"	"3"
"numtS_and_C1b_n1000_l100_rep16_nr200_s0.05_mem.bam"	"ND"	"ND"	"0"	"3"
"numtS_and_C1b_n1000_l100_rep16_nr200_s0.06_mem.bam"	"ND"	"ND"	"0"	"3"
"numtS_and_C1b_n1000_l100_rep16_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"3"
"numtS_and_C1b_n1000_l100_rep16_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"4"
"numtS_and_C1b_n1000_l100_rep16_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"4"
"numtS_and_C1b_n1000_l100_rep16_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"4"
"numtS_and_C1b_n1000_l100_rep16_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep16_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep17_nr200_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep17_nr200_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep17_nr200_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep17_nr200_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep17_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep17_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep17_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep17_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep17_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep17_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"3"
"numtS_and_C1b_n1000_l100_rep18_nr200_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep18_nr200_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep18_nr200_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep18_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep18_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep18_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep18_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep18_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep18_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep19_nr200_s0.02_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep19_nr200_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep19_nr200_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep19_nr200_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep19_nr200_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep19_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep19_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep19_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep19_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep19_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep19_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"3"
"numtS_and_C1b_n1000_l100_rep1_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep1_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep1_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep1_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep1_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep20_nr200_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep20_nr200_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep20_nr200_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep20_nr200_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep20_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep20_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep20_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep20_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep20_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep20_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep21_nr200_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep21_nr200_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep21_nr200_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep21_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep21_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep21_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep21_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep21_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep21_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep22_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep22_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep22_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep22_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep22_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep22_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep23_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep23_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep23_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep23_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep23_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep24_nr200_s0.02_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep24_nr200_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep24_nr200_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep24_nr200_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep24_nr200_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep24_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep24_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep24_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep24_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep24_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep24_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep25_nr200_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep25_nr200_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep25_nr200_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep25_nr200_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep25_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep25_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep25_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep25_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep25_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep25_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"3"
"numtS_and_C1b_n1000_l100_rep26_nr200_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep26_nr200_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep26_nr200_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep26_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep26_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep26_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep26_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep26_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep26_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep27_nr200_s0.02_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep27_nr200_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep27_nr200_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep27_nr200_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep27_nr200_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep27_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep27_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep27_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep27_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep27_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep27_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep28_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep28_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep28_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"3"
"numtS_and_C1b_n1000_l100_rep28_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep28_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"3"
"numtS_and_C1b_n1000_l100_rep29_nr200_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep29_nr200_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep29_nr200_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep29_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep29_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep29_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep29_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep29_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep29_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep2_nr200_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep2_nr200_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep2_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep2_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep2_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep2_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep2_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep2_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep30_nr200_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep30_nr200_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep30_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep30_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep30_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep30_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep30_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"3"
"numtS_and_C1b_n1000_l100_rep30_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep31_nr200_s0.02_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep31_nr200_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep31_nr200_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep31_nr200_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep31_nr200_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep31_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep31_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep31_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep31_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep31_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep31_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"3"
"numtS_and_C1b_n1000_l100_rep32_nr200_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep32_nr200_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep32_nr200_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep32_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep32_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep32_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep32_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep32_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep32_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep33_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep33_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep33_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep33_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep33_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep33_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep34_nr200_s0.02_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep34_nr200_s0.03_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep34_nr200_s0.04_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep34_nr200_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep34_nr200_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep34_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep34_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep34_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep34_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep34_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep34_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep35_nr200_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep35_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep35_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep35_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep35_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep35_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep35_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep36_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep36_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep36_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep36_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep37_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep37_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep37_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep37_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep37_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep38_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep38_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep38_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep38_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep38_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep38_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep39_nr200_s0.03_mem.bam"	"ND"	"ND"	"0"	"3"
"numtS_and_C1b_n1000_l100_rep39_nr200_s0.04_mem.bam"	"ND"	"ND"	"0"	"3"
"numtS_and_C1b_n1000_l100_rep39_nr200_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep39_nr200_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep39_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep39_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep39_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"3"
"numtS_and_C1b_n1000_l100_rep39_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"3"
"numtS_and_C1b_n1000_l100_rep39_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"3"
"numtS_and_C1b_n1000_l100_rep39_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep3_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep3_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep3_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep3_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep40_nr200_s0.05_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep40_nr200_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep40_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep40_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep40_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep40_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep40_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep40_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep41_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep41_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep41_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"3"
"numtS_and_C1b_n1000_l100_rep41_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep42_nr200_s0.2_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep42_nr200_s0.3_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep43_nr200_s0.06_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep43_nr200_s0.07_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep43_nr200_s0.08_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep43_nr200_s0.09_mem.bam"	"ND"	"ND"	"0"	"2"
"numtS_and_C1b_n1000_l100_rep43_nr200_s0.1_mem.bam"	"ND"	"ND"	"0"	"2"
