"Sample"	"Contamination Status"	"Contamination Level"	"Distance"	"Sample Coverage"
"HG03112_11.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_11.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_11.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_12.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG03112_12.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_12.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_12.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_12.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_12.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_12.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_12.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_12.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_12.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_13.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_13.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_13.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_13.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_13.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_13.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_13.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_13.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_13.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_14.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG03112_14.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_14.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_14.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_14.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_14.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_14.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_14.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_14.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_14.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_15.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_15.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_15.0.5.bam"	"ND"	"ND"	"0"	"3"
"HG03112_15.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_15.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_15.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_15.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_15.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_16.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG03112_16.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_16.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_16.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_16.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_16.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_16.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_16.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_16.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_16.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_17.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG03112_17.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_17.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_17.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_17.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_17.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_17.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_17.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_17.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_17.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_18.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_18.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_18.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_18.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_18.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_18.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_18.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_18.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_19.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_19.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_19.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_19.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_19.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_19.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_19.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_19.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_2.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_2.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_2.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_2.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_2.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_2.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_2.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_2.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_2.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_20.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_20.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_20.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_20.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_20.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_20.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_20.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_21.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_21.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_21.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_21.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_21.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_21.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_21.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_21.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_21.1.0.bam"	"ND"	"ND"	"0"	"3"
"HG03112_22.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG03112_22.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_22.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_22.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_22.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_22.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_22.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_22.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_22.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_22.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_23.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG03112_23.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_23.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_23.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_23.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_23.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_23.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_23.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_23.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_23.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_24.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG03112_24.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_24.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_24.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_24.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_24.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_24.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_24.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_24.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_24.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_25.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_25.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_25.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_25.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_25.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_25.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_25.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_25.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_26.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_26.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_26.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_26.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_26.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_26.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_26.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_26.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_27.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG03112_27.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_27.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_27.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_27.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_27.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_27.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_27.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_27.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_27.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_28.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_28.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_28.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_28.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_28.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_28.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_28.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_28.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_29.0.1.bam"	"ND"	"ND"	"0"	"3"
"HG03112_29.0.2.bam"	"ND"	"ND"	"0"	"3"
"HG03112_29.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_29.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_29.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_29.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_29.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_29.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_29.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_29.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_3.0.3.bam"	"ND"	"ND"	"0"	"3"
"HG03112_3.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_3.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_3.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_3.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_3.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_3.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_3.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_30.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_30.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_30.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_30.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_30.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_30.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_30.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_30.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_30.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_31.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_31.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_31.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_31.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_31.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_31.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_31.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_31.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_31.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_32.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_32.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_32.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_32.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_32.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_32.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_32.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_32.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_32.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_33.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG03112_33.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_33.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_33.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_33.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_33.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_33.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_33.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_33.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_33.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_34.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG03112_34.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_34.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_34.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_34.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_34.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_34.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_34.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_34.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_34.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_35.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_35.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_35.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_35.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_35.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_35.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_35.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_35.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_36.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG03112_36.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_36.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_36.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_36.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_36.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_36.0.7.bam"	"ND"	"ND"	"0"	"3"
"HG03112_36.0.8.bam"	"ND"	"ND"	"0"	"3"
"HG03112_36.0.9.bam"	"ND"	"ND"	"0"	"3"
"HG03112_36.1.0.bam"	"ND"	"ND"	"0"	"3"
"HG03112_37.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG03112_37.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_37.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_37.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_37.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_37.0.6.bam"	"ND"	"ND"	"0"	"3"
"HG03112_37.0.7.bam"	"ND"	"ND"	"0"	"3"
"HG03112_37.0.8.bam"	"ND"	"ND"	"0"	"3"
"HG03112_37.0.9.bam"	"ND"	"ND"	"0"	"3"
"HG03112_37.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_38.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_38.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_38.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_38.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_38.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_38.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_38.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_38.0.9.bam"	"ND"	"ND"	"0"	"3"
"HG03112_38.1.0.bam"	"ND"	"ND"	"0"	"3"
"HG03112_39.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_39.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_39.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_39.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_39.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_39.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_39.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_39.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_39.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_4.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_4.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_4.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_4.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_4.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_4.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_4.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_4.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_4.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_40.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_40.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_40.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_40.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_40.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_40.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_40.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_40.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_40.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_41.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG03112_41.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_41.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_41.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_41.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_41.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_41.0.7.bam"	"ND"	"ND"	"0"	"3"
"HG03112_41.0.8.bam"	"ND"	"ND"	"0"	"3"
"HG03112_41.0.9.bam"	"ND"	"ND"	"0"	"3"
"HG03112_41.1.0.bam"	"ND"	"ND"	"0"	"3"
"HG03112_42.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_42.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_42.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_42.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_42.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_42.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_42.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_42.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_42.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_43.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG03112_43.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_43.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_43.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_43.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_43.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_43.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_43.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_43.0.9.bam"	"ND"	"ND"	"0"	"3"
"HG03112_43.1.0.bam"	"ND"	"ND"	"0"	"3"
"HG03112_44.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_44.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_44.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_44.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_44.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_44.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_44.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_45.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_45.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_45.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_45.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_45.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_45.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_45.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_45.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_45.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_46.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_46.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_46.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_46.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_46.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_46.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_46.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_46.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_46.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_47.0.2.bam"	"ND"	"ND"	"0"	"2"
"HG03112_47.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_47.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_47.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_47.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_47.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_47.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_47.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_47.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_48.0.1.bam"	"ND"	"ND"	"0"	"2"
"HG03112_48.0.2.bam"	"ND"	"ND"	"0"	"3"
"HG03112_48.0.3.bam"	"ND"	"ND"	"0"	"3"
"HG03112_48.0.4.bam"	"ND"	"ND"	"0"	"3"
"HG03112_48.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_48.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_48.0.7.bam"	"ND"	"ND"	"0"	"2"
"HG03112_48.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_48.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_48.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_49.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_49.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_49.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_49.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_49.0.7.bam"	"ND"	"ND"	"0"	"3"
"HG03112_49.0.8.bam"	"ND"	"ND"	"0"	"2"
"HG03112_49.0.9.bam"	"ND"	"ND"	"0"	"2"
"HG03112_49.1.0.bam"	"ND"	"ND"	"0"	"2"
"HG03112_5.0.3.bam"	"ND"	"ND"	"0"	"2"
"HG03112_5.0.4.bam"	"ND"	"ND"	"0"	"2"
"HG03112_5.0.5.bam"	"ND"	"ND"	"0"	"2"
"HG03112_5.0.6.bam"	"ND"	"ND"	"0"	"2"
"HG03112_5.0.7.bam"	"ND"	"ND"	"0"	"2"
